tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,predicted_label_hits,estimated_jitter_ns
0,525367586709976,104589,0,0,0,0,0.000019,4096,0,94589.00
0,525367586784420,74444,0,0,0,4,0.000155,4096,0,64444.00
0,525367586861499,77079,0,0,0,11,0.000212,4096,0,67079.00
0,525367586934877,73378,0,0,0,12,0.000240,4096,0,63378.00
0,525367587061091,126214,0,0,0,14,0.000230,4096,0,116214.00
0,525367587139672,78581,0,0,0,13,0.000259,4096,0,68581.00
0,525367587212912,73240,0,0,0,12,0.000270,4096,0,63240.00
0,525367587285593,72681,0,0,0,10,0.000380,4096,0,62681.00
0,525367587356008,70415,0,0,0,7,0.000492,4096,0,60415.00
0,525367587426883,70875,0,0,0,6,0.000310,4096,0,60875.00
0,525367587497151,70268,0,0,0,9,0.000280,4096,0,60268.00
0,525367587570615,73464,0,0,0,7,0.000484,4096,0,63464.00
0,525367587644032,73417,0,0,0,4,0.000487,4096,0,63417.00
0,525367587726167,82135,0,0,0,3,0.000441,4096,0,72135.00
0,525367587799121,72954,0,0,0,3,0.000407,4096,0,62954.00
0,525367587873014,73893,0,0,0,3,0.000600,4096,0,63893.00
0,525367587947372,74358,0,0,0,2,0.000418,4096,0,64358.00
0,525367588010491,63119,0,0,0,2,0.000307,4096,0,53119.00
0,525367588086395,75904,0,0,0,7,0.000328,4096,0,65904.00
0,525367588164948,78553,0,0,0,9,0.000318,4096,0,68553.00
0,525367588241698,76750,0,0,0,11,0.000621,4096,0,66750.00
0,525367588314437,72739,0,0,0,11,0.000675,4096,0,62739.00
0,525367588384167,69730,0,0,0,0,0.000050,4096,0,59730.00
0,525367588453138,68971,0,0,0,0,0.000061,4096,0,58971.00
0,525367592782235,525367592782235,0,0,0,0,0.000018,4096,0,525367592772235.00
0,525367592881066,98831,0,0,0,3,0.000074,4096,0,88831.00
0,525367592954527,73461,0,0,0,8,0.000189,4096,0,63461.00
0,525367593008270,53743,0,0,0,11,0.000220,4096,0,43743.00
0,525367593081999,73729,0,0,0,12,0.000232,4096,0,63729.00
0,525367593157619,75620,0,0,0,14,0.000246,4096,0,65620.00
0,525367593230527,72908,0,0,0,13,0.000274,4096,0,62908.00
0,525367593303080,72553,0,0,0,12,0.000273,4096,0,62553.00
0,525367593376784,73704,0,0,0,9,0.000356,4096,0,63704.00
0,525367593449119,72335,0,0,0,7,0.000535,4096,0,62335.00
0,525367593521198,72079,0,0,0,6,0.000321,4096,0,62079.00
0,525367593590909,69711,0,0,0,8,0.000287,4096,0,59711.00
0,525367593662768,71859,0,0,0,6,0.000501,4096,0,61859.00
0,525367593734635,71867,0,0,0,4,0.000474,4096,0,61867.00
0,525367593805990,71355,0,0,0,3,0.000459,4096,0,61355.00
0,525367593879089,73099,0,0,0,3,0.000412,4096,0,63099.00
0,525367593951092,72003,0,0,0,3,0.000544,4096,0,62003.00
0,525367594029149,78057,0,0,0,2,0.000504,4096,0,68057.00
0,525367594106379,77230,0,0,0,3,0.000329,4096,0,67230.00
0,525367594177103,70724,0,0,0,9,0.000339,4096,0,60724.00
0,525367594249887,72784,0,0,0,13,0.000357,4096,0,62784.00
0,525367594320030,70143,0,0,0,13,0.000621,4096,0,60143.00
0,525367594390788,70758,0,0,0,12,0.000676,4096,0,60758.00
0,525367594460551,69763,0,0,0,0,0.000050,4096,0,59763.00
0,525367598892894,525367598892894,0,0,0,0,0.000019,4096,0,525367598882894.00
0,525367599005331,112437,0,0,0,0,0.000018,4096,0,102437.00
0,525367599090302,84971,0,0,0,4,0.000133,4096,0,74971.00
0,525367599171701,81399,0,0,0,11,0.000214,4096,0,71399.00
0,525367599245904,74203,0,0,0,12,0.000229,4096,0,64203.00
0,525367599319298,73394,0,0,0,14,0.000245,4096,0,63394.00
0,525367599391415,72117,0,0,0,13,0.000271,4096,0,62117.00
0,525367599463207,71792,0,0,0,10,0.000265,4096,0,61792.00
0,525367599535724,72517,0,0,0,9,0.000369,4096,0,62517.00
0,525367599609164,73440,0,0,0,7,0.000499,4096,0,63440.00
0,525367599682682,73518,0,0,0,8,0.000323,4096,0,63518.00
0,525367599753606,70924,0,0,0,9,0.000275,4096,0,60924.00
0,525367599827354,73748,0,0,0,7,0.000506,4096,0,63748.00
0,525367599921599,94245,0,0,0,4,0.000392,4096,0,84245.00
0,525367599992131,70532,0,0,0,3,0.000404,4096,0,60532.00
0,525367600071407,79276,0,0,0,3,0.000426,4096,0,69276.00
0,525367600161928,90521,0,0,0,3,0.000422,4096,0,80521.00
0,525367600235449,73521,0,0,0,2,0.000354,4096,0,63521.00
0,525367600314902,79453,0,0,0,6,0.000347,4096,0,69453.00
0,525367600389253,74351,0,0,0,9,0.000438,4096,0,64351.00
0,525367600463285,74032,0,0,0,13,0.000457,4096,0,64032.00
0,525367600536527,73242,0,0,0,12,0.000860,4096,0,63242.00
0,525367600614186,77659,0,0,0,0,0.000038,4096,0,67659.00
0,525367600685621,71435,0,0,0,0,0.000050,4096,0,61435.00
0,525367605371141,525367605371141,0,0,0,0,0.000020,4096,0,525367605361141.00
0,525367605486735,115594,0,0,0,0,0.000019,4096,0,105594.00
0,525367605568902,82167,0,0,0,3,0.000146,4096,0,72167.00
0,525367605643959,75057,0,0,0,10,0.000207,4096,0,65057.00
0,525367605718817,74858,0,0,0,11,0.000231,4096,0,64858.00
0,525367605792616,73799,0,0,0,13,0.000236,4096,0,63799.00
0,525367605866512,73896,0,0,0,12,0.000265,4096,0,63896.00
0,525367605940721,74209,0,0,0,11,0.000280,4096,0,64209.00
0,525367606032655,91934,0,0,0,9,0.000366,4096,0,81934.00
0,525367606114327,81672,0,0,0,7,0.000501,4096,0,71672.00
0,525367606189445,75118,0,0,0,6,0.000321,4096,0,65118.00
0,525367606260601,71156,0,0,0,9,0.000280,4096,0,61156.00
0,525367606345234,84633,0,0,0,7,0.000477,4096,0,74633.00
0,525367606425625,80391,0,0,0,4,0.000465,4096,0,70391.00
0,525367606498065,72440,0,0,0,3,0.000447,4096,0,62440.00
0,525367606572992,74927,0,0,0,3,0.000426,4096,0,64927.00
0,525367606645102,72110,0,0,0,3,0.000551,4096,0,62110.00
0,525367606718076,72974,0,0,0,2,0.000440,4096,0,62974.00
0,525367606808990,90914,0,0,0,3,0.000299,4096,0,80914.00
0,525367606883405,74415,0,0,0,8,0.000334,4096,0,64415.00
0,525367606956540,73135,0,0,0,13,0.000334,4096,0,63135.00
0,525367607007977,51437,0,0,0,12,0.000611,4096,0,41437.00
0,525367607086445,78468,0,0,0,12,0.000628,4096,0,68468.00
0,525367607157470,71025,0,0,0,0,0.000052,4096,0,61025.00
0,525367607227570,70100,0,0,0,0,0.000061,4096,0,60100.00
0,525367611706625,525367611706625,0,0,0,0,0.000020,4096,0,525367611696625.00
0,525367611807404,100779,0,0,0,0,0.000019,4096,0,90779.00
0,525367611880013,72609,0,0,0,4,0.000157,4096,0,62609.00
0,525367611956107,76094,0,0,0,11,0.000224,4096,0,66094.00
0,525367612006694,50587,0,0,0,11,0.000229,4096,0,40587.00
0,525367612081434,74740,0,0,0,13,0.000240,4096,0,64740.00
0,525367612153009,71575,0,0,0,12,0.000267,4096,0,61575.00
0,525367612224699,71690,0,0,0,11,0.000280,4096,0,61690.00
0,525367612295572,70873,0,0,0,9,0.000377,4096,0,60873.00
0,525367612367715,72143,0,0,0,7,0.000522,4096,0,62143.00
0,525367612439380,71665,0,0,0,6,0.000324,4096,0,61665.00
0,525367612508700,69320,0,0,0,8,0.000280,4096,0,59320.00
0,525367612580523,71823,0,0,0,6,0.000511,4096,0,61823.00
0,525367612656925,76402,0,0,0,4,0.000459,4096,0,66402.00
0,525367612727335,70410,0,0,0,3,0.000420,4096,0,60410.00
0,525367612797607,70272,0,0,0,3,0.000449,4096,0,60272.00
0,525367612870685,73078,0,0,0,3,0.000516,4096,0,63078.00
0,525367612942977,72292,0,0,0,2,0.000400,4096,0,62292.00
0,525367613016777,73800,0,0,0,7,0.000387,4096,0,63800.00
0,525367613091821,75044,0,0,0,9,0.000432,4096,0,65044.00
0,525367613164433,72612,0,0,0,14,0.000453,4096,0,62612.00
0,525367613235170,70737,0,0,0,12,0.000815,4096,0,60737.00
0,525367613312157,76987,0,0,0,11,0.000662,4096,0,66987.00
0,525367613381955,69798,0,0,0,0,0.000050,4096,0,59798.00
0,525367617574650,525367617574650,0,0,0,0,0.000020,4096,0,525367617564650.00
0,525367617672518,97868,0,0,0,0,0.000019,4096,0,87868.00
0,525367617744781,72263,0,0,0,4,0.000156,4096,0,62263.00
0,525367617816156,71375,0,0,0,11,0.000221,4096,0,61375.00
0,525367617886919,70763,0,0,0,12,0.000234,4096,0,60763.00
0,525367617963562,76643,0,0,0,13,0.000248,4096,0,66643.00
0,525367618006612,43050,0,0,0,13,0.000271,4096,0,33050.00
0,525367618081328,74716,0,0,0,12,0.000284,4096,0,64716.00
0,525367618155454,74126,0,0,0,10,0.000408,4096,0,64126.00
0,525367618228160,72706,0,0,0,7,0.000510,4096,0,62706.00
0,525367618301456,73296,0,0,0,6,0.000332,4096,0,63296.00
0,525367618371442,69986,0,0,0,9,0.000286,4096,0,59986.00
0,525367618444366,72924,0,0,0,7,0.000493,4096,0,62924.00
0,525367618517529,73163,0,0,0,5,0.000504,4096,0,63163.00
0,525367618591384,73855,0,0,0,4,0.000488,4096,0,63855.00
0,525367618662452,71068,0,0,0,4,0.000440,4096,0,61068.00
0,525367618732989,70537,0,0,0,4,0.000543,4096,0,60537.00
0,525367618806336,73347,0,0,0,2,0.000397,4096,0,63347.00
0,525367618896497,90161,0,0,0,3,0.000291,4096,0,80161.00
0,525367618970411,73914,0,0,0,8,0.000324,4096,0,63914.00
0,525367619017539,47128,0,0,0,10,0.000320,4096,0,37128.00
0,525367619093182,75643,0,0,0,12,0.000599,4096,0,65643.00
0,525367619166797,73615,0,0,0,12,0.000680,4096,0,63615.00
0,525367619237495,70698,0,0,0,0,0.000052,4096,0,60698.00
0,525367619307602,70107,0,0,0,0,0.000061,4096,0,60107.00
0,525367623937926,525367623937926,0,0,0,0,0.000018,4096,0,525367623927926.00
0,525367624041922,103996,0,0,0,1,0.000051,4096,0,93996.00
0,525367624122952,81030,0,0,0,7,0.000176,4096,0,71030.00
0,525367624196825,73873,0,0,0,11,0.000222,4096,0,63873.00
0,525367624267437,70612,0,0,0,12,0.000224,4096,0,60612.00
0,525367624340041,72604,0,0,0,13,0.000248,4096,0,62604.00
0,525367624412115,72074,0,0,0,13,0.000275,4096,0,62074.00
0,525367624484821,72706,0,0,0,10,0.000267,4096,0,62706.00
0,525367624565659,80838,0,0,0,8,0.000339,4096,0,70838.00
0,525367624636305,70646,0,0,0,6,0.000528,4096,0,60646.00
0,525367624706642,70337,0,0,0,6,0.000320,4096,0,60337.00
0,525367624776975,70333,0,0,0,8,0.000278,4096,0,60333.00
0,525367624849782,72807,0,0,0,4,0.000478,4096,0,62807.00
0,525367624924524,74742,0,0,0,4,0.000404,4096,0,64742.00
0,525367624994420,69896,0,0,0,3,0.000420,4096,0,59896.00
0,525367625065596,71176,0,0,0,3,0.000478,4096,0,61176.00
0,525367625161184,95588,0,0,0,3,0.000477,4096,0,85588.00
0,525367625235005,73821,0,0,0,2,0.000425,4096,0,63821.00
0,525367625314780,79775,0,0,0,6,0.000365,4096,0,69775.00
0,525367625390365,75585,0,0,0,8,0.000408,4096,0,65585.00
0,525367625472315,81950,0,0,0,12,0.000515,4096,0,71950.00
0,525367625546921,74606,0,0,0,10,0.000721,4096,0,64606.00
0,525367625617989,71068,0,0,0,0,0.000046,4096,0,61068.00
0,525367625687974,69985,0,0,0,0,0.000050,4096,0,59985.00
0,525367629843771,525367629843771,0,0,0,0,0.000018,4096,0,525367629833771.00
0,525367629941485,97714,0,0,0,0,0.000017,4096,0,87714.00
0,525367630007790,66305,0,0,0,4,0.000139,4096,0,56305.00
0,525367630081049,73259,0,0,0,11,0.000209,4096,0,63259.00
0,525367630157041,75992,0,0,0,12,0.000230,4096,0,65992.00
0,525367630230346,73305,0,0,0,13,0.000244,4096,0,63305.00
0,525367630302538,72192,0,0,0,13,0.000271,4096,0,62192.00
0,525367630375316,72778,0,0,0,10,0.000275,4096,0,62778.00
0,525367630447161,71845,0,0,0,7,0.000341,4096,0,61845.00
0,525367630519445,72284,0,0,0,5,0.000496,4096,0,62284.00
0,525367630589794,70349,0,0,0,6,0.000327,4096,0,60349.00
0,525367630659781,69987,0,0,0,7,0.000279,4096,0,59987.00
0,525367630729604,69823,0,0,0,5,0.000549,4096,0,59823.00
0,525367630804117,74513,0,0,0,4,0.000418,4096,0,64513.00
0,525367630873738,69621,0,0,0,3,0.000423,4096,0,59621.00
0,525367630944928,71190,0,0,0,3,0.000429,4096,0,61190.00
0,525367631014225,69297,0,0,0,3,0.000516,4096,0,59297.00
0,525367631090999,76774,0,0,0,2,0.000394,4096,0,66774.00
0,525367631172389,81390,0,0,0,7,0.000362,4096,0,71390.00
0,525367631256121,83732,0,0,0,9,0.000412,4096,0,73732.00
0,525367631333725,77604,0,0,0,13,0.000483,4096,0,67604.00
0,525367631418656,84931,0,0,0,12,0.000754,4096,0,74931.00
0,525367631493147,74491,0,0,0,0,0.000092,4096,0,64491.00
0,525367631563159,70012,0,0,0,0,0.000050,4096,0,60012.00
0,525367636089146,525367636089146,0,0,0,0,0.000020,4096,0,525367636079146.00
0,525367636196199,107053,0,0,0,0,0.000019,4096,0,97053.00
0,525367636270384,74185,0,0,0,3,0.000148,4096,0,64185.00
0,525367636341467,71083,0,0,0,10,0.000207,4096,0,61083.00
0,525367636416780,75313,0,0,0,12,0.000236,4096,0,65313.00
0,525367636490165,73385,0,0,0,14,0.000244,4096,0,63385.00
0,525367636562442,72277,0,0,0,13,0.000272,4096,0,62277.00
0,525367636634526,72084,0,0,0,12,0.000282,4096,0,62084.00
0,525367636706929,72403,0,0,0,9,0.000375,4096,0,62403.00
0,525367636779548,72619,0,0,0,7,0.000509,4096,0,62619.00
0,525367636852495,72947,0,0,0,6,0.000333,4096,0,62947.00
0,525367636922344,69849,0,0,0,9,0.000286,4096,0,59849.00
0,525367636994927,72583,0,0,0,7,0.000492,4096,0,62583.00
0,525367637074451,79524,0,0,0,5,0.000500,4096,0,69524.00
0,525367637164783,90332,0,0,0,4,0.000455,4096,0,80332.00
0,525367637237794,73011,0,0,0,4,0.000420,4096,0,63011.00
0,525367637664118,426324,0,0,0,15,0.000421,4096,0,416324.00
0,525367637752937,88819,0,0,0,14,0.000561,4096,0,78819.00
0,525367637829666,76729,0,0,0,0,0.000000,4096,0,66729.00
0,525367637908392,78726,0,0,0,0,0.000061,4096,0,68726.00
0,525367637989418,81026,0,0,0,0,0.000000,4096,0,71026.00
0,525367642838658,525367642838658,0,0,0,0,0.000020,4096,0,525367642828658.00
0,525367642963116,124458,0,0,0,0,0.000019,4096,0,114458.00
0,525367643027598,64482,0,0,0,3,0.000085,4096,0,54482.00
0,525367643108237,80639,0,0,0,8,0.000184,4096,0,70639.00
0,525367643331112,222875,0,0,0,14,0.000248,4096,0,212875.00
0,525367643419422,88310,0,0,0,13,0.000260,4096,0,78310.00
0,525367643495336,75914,0,0,0,13,0.000261,4096,0,65914.00
0,525367643569990,74654,0,0,0,11,0.000242,4096,0,64654.00
0,525367643644425,74435,0,0,0,8,0.000356,4096,0,64435.00
0,525367643734053,89628,0,0,0,5,0.000479,4096,0,79628.00
0,525367643806255,72202,0,0,0,6,0.000335,4096,0,62202.00
0,525367643881722,75467,0,0,0,8,0.000292,4096,0,65467.00
0,525367643957254,75532,0,0,0,4,0.000505,4096,0,65532.00
0,525367644015495,58241,0,0,0,4,0.000441,4096,0,48241.00
0,525367644092009,76514,0,0,0,3,0.000421,4096,0,66514.00
0,525367644271270,179261,0,0,0,3,0.000326,4096,0,169261.00
0,525367644359166,87896,0,0,0,3,0.000353,4096,0,77896.00
0,525367644443145,83979,0,0,0,7,0.000421,4096,0,73979.00
0,525367644520731,77586,0,0,0,10,0.000408,4096,0,67586.00
0,525367644596283,75552,0,0,0,11,0.000519,4096,0,65552.00
0,525367644677687,81404,0,0,0,9,0.000623,4096,0,71404.00
0,525367644753419,75732,0,0,0,0,0.000018,4096,0,65732.00
0,525367644825627,72208,0,0,0,0,0.000050,4096,0,62208.00
0,525367644896698,71071,0,0,0,0,0.000050,4096,0,61071.00
0,525367649561681,525367649561681,0,0,0,0,0.000020,4096,0,525367649551681.00
0,525367649660312,98631,0,0,0,0,0.000019,4096,0,88631.00
0,525367649733528,73216,0,0,0,4,0.000162,4096,0,63216.00
0,525367649810289,76761,0,0,0,11,0.000218,4096,0,66761.00
0,525367649881167,70878,0,0,0,12,0.000235,4096,0,60878.00
0,525367649954852,73685,0,0,0,14,0.000247,4096,0,63685.00
0,525367650032503,77651,0,0,0,13,0.000267,4096,0,67651.00
0,525367650109490,76987,0,0,0,12,0.000281,4096,0,66987.00
0,525367650180701,71211,0,0,0,9,0.000379,4096,0,61211.00
0,525367650253639,72938,0,0,0,7,0.000508,4096,0,62938.00
0,525367650325882,72243,0,0,0,6,0.000324,4096,0,62243.00
0,525367650395459,69577,0,0,0,9,0.000284,4096,0,59577.00
0,525367650467921,72462,0,0,0,7,0.000487,4096,0,62462.00
0,525367650540127,72206,0,0,0,5,0.000496,4096,0,62206.00
0,525367650623512,83385,0,0,0,4,0.000453,4096,0,73385.00
0,525367650702367,78855,0,0,0,4,0.000417,4096,0,68855.00
0,525367650779900,77533,0,0,0,4,0.000527,4096,0,67533.00
0,525367650858721,78821,0,0,0,2,0.000387,4096,0,68821.00
0,525367650929906,71185,0,0,0,3,0.000320,4096,0,61185.00
0,525367651005911,76005,0,0,0,9,0.000376,4096,0,66005.00
0,525367651078779,72868,0,0,0,13,0.000393,4096,0,62868.00
0,525367651155547,76768,0,0,0,12,0.000684,4096,0,66768.00
0,525367651230044,74497,0,0,0,0,0.000000,4096,0,64497.00
0,525367651301602,71558,0,0,0,0,0.000050,4096,0,61558.00
0,525367656100903,525367656100903,0,0,0,0,0.000019,4096,0,525367656090903.00
0,525367656208544,107641,0,0,0,0,0.000018,4096,0,97641.00
0,525367656282537,73993,0,0,0,3,0.000095,4096,0,63993.00
0,525367656357471,74934,0,0,0,9,0.000184,4096,0,64934.00
0,525367656431148,73677,0,0,0,11,0.000223,4096,0,63677.00
0,525367656504334,73186,0,0,0,13,0.000230,4096,0,63186.00
0,525367656576347,72013,0,0,0,12,0.000263,4096,0,62013.00
0,525367656648866,72519,0,0,0,11,0.000279,4096,0,62519.00
0,525367656720188,71322,0,0,0,8,0.000419,4096,0,61322.00
0,525367656792865,72677,0,0,0,7,0.000521,4096,0,62677.00
0,525367656865270,72405,0,0,0,6,0.000382,4096,0,62405.00
0,525367656938059,72789,0,0,0,8,0.000288,4096,0,62789.00
0,525367657012799,74740,0,0,0,5,0.000443,4096,0,64740.00
0,525367657088183,75384,0,0,0,5,0.000498,4096,0,65384.00
0,525367657162525,74342,0,0,0,4,0.000490,4096,0,64342.00
0,525367657232239,69714,0,0,0,4,0.000375,4096,0,59714.00
0,525367657305106,72867,0,0,0,4,0.000522,4096,0,62867.00
0,525367657377927,72821,0,0,0,2,0.000443,4096,0,62821.00
0,525367657449112,71185,0,0,0,2,0.000263,4096,0,61185.00
0,525367657520622,71510,0,0,0,8,0.000309,4096,0,61510.00
0,525367657592289,71667,0,0,0,11,0.000339,4096,0,61667.00
0,525367657665312,73023,0,0,0,13,0.000621,4096,0,63023.00
0,525367657744695,79383,0,0,0,13,0.000679,4096,0,69383.00
0,525367657815561,70866,0,0,0,0,0.000052,4096,0,60866.00
0,525367657885381,69820,0,0,0,0,0.000061,4096,0,59820.00
0,525367662776847,525367662776847,0,0,0,0,0.000020,4096,0,525367662766847.00
0,525367662876300,99453,0,0,0,0,0.000019,4096,0,89453.00
0,525367662948201,71901,0,0,0,3,0.000141,4096,0,61901.00
0,525367663008581,60380,0,0,0,9,0.000193,4096,0,50380.00
0,525367663082319,73738,0,0,0,11,0.000230,4096,0,63738.00
0,525367663156498,74179,0,0,0,13,0.000241,4096,0,64179.00
0,525367663229587,73089,0,0,0,12,0.000268,4096,0,63089.00
0,525367663311379,81792,0,0,0,11,0.000284,4096,0,71792.00
0,525367663383137,71758,0,0,0,10,0.000396,4096,0,61758.00
0,525367663455483,72346,0,0,0,7,0.000513,4096,0,62346.00
0,525367663527694,72211,0,0,0,6,0.000334,4096,0,62211.00
0,525367663597405,69711,0,0,0,9,0.000287,4096,0,59711.00
0,525367663670067,72662,0,0,0,7,0.000495,4096,0,62662.00
0,525367663742598,72531,0,0,0,5,0.000506,4096,0,62531.00
0,525367663816716,74118,0,0,0,4,0.000490,4096,0,64118.00
0,525367663888268,71552,0,0,0,4,0.000443,4096,0,61552.00
0,525367663966630,78362,0,0,0,4,0.000527,4096,0,68362.00
0,525367664008502,41872,0,0,0,2,0.000564,4096,0,31872.00
0,525367664082967,74465,0,0,0,2,0.000289,4096,0,64465.00
0,525367664158235,75268,0,0,0,6,0.000313,4096,0,65268.00
0,525367664232764,74529,0,0,0,9,0.000333,4096,0,64529.00
0,525367664312501,79737,0,0,0,13,0.000580,4096,0,69737.00
0,525367664402052,89551,0,0,0,14,0.000691,4096,0,79551.00
0,525367664491842,89790,0,0,0,0,0.000028,4096,0,79790.00
0,525367664566569,74727,0,0,0,0,0.000061,4096,0,64727.00
0,525367669375982,525367669375982,0,0,0,0,0.000020,4096,0,525367669365982.00
0,525367669475087,99105,0,0,0,0,0.000019,4096,0,89105.00
0,525367669547079,71992,0,0,0,3,0.000158,4096,0,61992.00
0,525367669621572,74493,0,0,0,10,0.000208,4096,0,64493.00
0,525367669694543,72971,0,0,0,12,0.000240,4096,0,62971.00
0,525367669765720,71177,0,0,0,14,0.000241,4096,0,61177.00
0,525367669838798,73078,0,0,0,14,0.000256,4096,0,63078.00
0,525367669909392,70594,0,0,0,12,0.000263,4096,0,60594.00
0,525367669983908,74516,0,0,0,10,0.000433,4096,0,64516.00
0,525367670021072,37164,0,0,0,2,0.000824,4096,0,27164.00
0,525367670098809,77737,0,0,0,6,0.000329,4096,0,67737.00
0,525367670168948,70139,0,0,0,7,0.000297,4096,0,60139.00
0,525367670241471,72523,0,0,0,7,0.000351,4096,0,62523.00
0,525367670311596,70125,0,0,0,6,0.000381,4096,0,60125.00
0,525367670384247,72651,0,0,0,7,0.000474,4096,0,62651.00
0,525367670456641,72394,0,0,0,7,0.000313,4096,0,62394.00
0,525367670530613,73972,0,0,0,7,0.000283,4096,0,63972.00
0,525367670609141,78528,0,0,0,3,0.000448,4096,0,68528.00
0,525367670682370,73229,0,0,0,3,0.000402,4096,0,63229.00
0,525367670755370,73000,0,0,0,2,0.000354,4096,0,63000.00
0,525367670827292,71922,0,0,0,7,0.000292,4096,0,61922.00
0,525367670898829,71537,0,0,0,9,0.000539,4096,0,61537.00
0,525367670973121,74292,0,0,0,14,0.000571,4096,0,64292.00
0,525367671044494,71373,0,0,0,12,0.000689,4096,0,61373.00
0,525367671126346,81852,0,0,0,11,0.000632,4096,0,71852.00
0,525367671200006,73660,0,0,0,0,0.000046,4096,0,63660.00
0,525367671271986,71980,0,0,0,0,0.000042,4096,0,61980.00
0,525367675775129,525367675775129,0,0,0,0,0.000020,4096,0,525367675765129.00
0,525367675895780,120651,0,0,0,0,0.000019,4096,0,110651.00
0,525367675980233,84453,0,0,0,3,0.000126,4096,0,74453.00
0,525367676014504,34271,0,0,0,4,0.000141,4096,0,24271.00
0,525367676100259,85755,0,0,0,11,0.000219,4096,0,75755.00
0,525367676186660,86401,0,0,0,11,0.000234,4096,0,76401.00
0,525367676262467,75807,0,0,0,12,0.000259,4096,0,65807.00
0,525367676337109,74642,0,0,0,11,0.000286,4096,0,64642.00
0,525367676411575,74466,0,0,0,8,0.000481,4096,0,64466.00
0,525367676487940,76365,0,0,0,6,0.000444,4096,0,66365.00
0,525367676559444,71504,0,0,0,7,0.000370,4096,0,61504.00
0,525367676631586,72142,0,0,0,8,0.000299,4096,0,62142.00
0,525367676702993,71407,0,0,0,6,0.000470,4096,0,61407.00
0,525367676777042,74049,0,0,0,6,0.000545,4096,0,64049.00
0,525367676850649,73607,0,0,0,4,0.000650,4096,0,63607.00
0,525367676924165,73516,0,0,0,4,0.000387,4096,0,63516.00
0,525367676995370,71205,0,0,0,4,0.000516,4096,0,61205.00
0,525367677072759,77389,0,0,0,2,0.000568,4096,0,67389.00
0,525367677152139,79380,0,0,0,2,0.000315,4096,0,69380.00
0,525367677225797,73658,0,0,0,3,0.000311,4096,0,63658.00
0,525367677299123,73326,0,0,0,10,0.000318,4096,0,63326.00
0,525367677370173,71050,0,0,0,13,0.000548,4096,0,61050.00
0,525367677444252,74079,0,0,0,14,0.000700,4096,0,64079.00
0,525367677516996,72744,0,0,0,11,0.000680,4096,0,62744.00
0,525367677589695,72699,0,0,0,0,0.000061,4096,0,62699.00
0,525367677659780,70085,0,0,0,0,0.000000,4096,0,60085.00
0,525367681991636,525367681991636,0,0,0,0,0.000020,4096,0,525367681981636.00
